amount,avg_txn_amount,amount_deviation,txn_frequency_24h,txn_hour,is_new_beneficiary,prior_suspicious_count,account_age_days,balance_to_amount_ratio,is_transfer,is_fraud
11290.76,15706.32,-0.2811,1,9,0,0,1612,12.5697,0,0
201330.78,10002.81,19.1255,7,4,1,1,71,0.2309,1,1
15755.07,14946.68,0.0541,1,9,1,0,127,7.3787,1,0
13916.7,14540.39,-0.0429,1,9,0,0,1013,9.7193,1,0
8665.33,16598.0,-0.4779,0,17,0,0,1981,36.7951,1,0
7346.91,7771.22,-0.0546,3,11,0,0,1259,36.8266,0,0
16792.85,11286.51,0.4878,0,13,0,0,1888,9.7558,0,0
3454.46,16605.2,-0.7919,3,11,0,0,1791,91.0916,1,0
21863.23,19594.54,0.1158,0,14,0,0,193,6.8973,1,0
4187.97,4341.54,-0.0354,1,14,0,0,1657,22.8681,0,0
11141.31,9208.6,0.2099,3,16,0,0,681,2.8585,1,0
29187.57,22219.33,0.3136,2,20,0,0,1594,9.2688,1,0
27019.75,18538.8,0.4574,2,4,0,0,1196,1.6371,0,0
12055.25,13771.67,-0.1246,2,8,0,0,636,13.2296,1,0
5268.11,4637.69,0.1359,1,9,0,0,1310,21.8242,0,0
39441.67,23077.74,0.709,1,10,0,0,658,6.812,0,0
21244.75,23023.99,-0.0773,0,10,0,0,1837,15.5228,0,0
19022.73,17795.45,0.069,0,18,0,0,1837,6.7592,0,0
18666.11,20852.06,-0.1048,3,7,0,0,1642,7.1686,0,0
26614.4,22199.04,0.1989,0,10,0,0,1231,9.2742,0,0
12925.19,13454.8,-0.0394,2,9,0,0,1787,11.4797,1,0
12925.81,16912.84,-0.2357,0,11,0,0,1452,3.7671,1,0
16107.87,16908.25,-0.0473,1,6,1,0,474,19.9097,0,0
13635.57,13607.22,0.0021,1,17,0,0,404,22.2139,0,0
11130.16,12512.74,-0.1105,2,0,0,0,68,2.5302,0,0
8149.69,20857.18,-0.6092,2,19,1,0,558,18.4328,1,0
26477.67,20156.26,0.3136,2,15,0,0,1324,14.986,1,0
33993.37,19940.37,0.7047,0,2,0,0,1551,2.8753,1,0
10293.51,7869.12,0.3081,2,16,0,0,973,4.295,1,0
24367.96,15637.65,0.5583,1,7,0,0,661,6.3509,0,0
1328.82,3880.28,-0.6574,3,8,1,0,1272,218.7142,0,0
13921.84,18191.01,-0.2347,3,19,0,0,157,12.637,1,0
162233.47,4166.02,37.933,5,2,1,2,277,0.071,1,1
8722.45,10476.14,-0.1674,1,13,0,0,320,2.5586,1,0
21908.55,23193.4,-0.0554,1,12,1,0,1469,14.665,1,0
11528.42,18969.88,-0.3923,0,17,0,0,533,12.964,0,0
12763.67,23749.72,-0.4626,1,15,0,0,980,11.3315,1,0
9187.68,14650.38,-0.3728,1,22,0,0,138,30.3461,1,0
357364.84,13731.19,25.0239,3,11,1,3,88,0.1413,1,1
26945.92,15254.0,0.7664,2,23,1,0,1673,7.3832,1,0
86349.8,7933.62,9.8828,4,12,1,3,226,0.5229,1,1
17315.24,13872.54,0.2481,3,14,0,0,313,11.7167,1,0
3987.93,3341.66,0.1933,2,10,1,0,910,82.8165,0,0
5561.24,6489.32,-0.143,0,17,0,0,263,60.1593,1,0
18955.32,19571.56,-0.0315,0,6,1,0,89,14.2804,0,0
26453.7,19448.31,0.3602,0,15,0,0,1680,1.0884,0,0
9607.35,19559.02,-0.5088,3,6,0,0,484,40.2746,1,0
5472.35,5781.4,-0.0534,0,8,0,0,724,66.6941,1,0
21011.44,23720.59,-0.1142,2,10,1,0,1629,18.1103,1,0
3191.79,3537.08,-0.0976,3,17,1,0,120,34.2118,1,0
21282.56,23545.88,-0.0961,3,1,0,0,872,17.2361,0,0
20636.11,15121.88,0.3646,3,6,0,0,1194,10.372,1,0
3824.15,19724.57,-0.8061,2,8,0,0,58,87.944,1,0
8184.25,6765.07,0.2097,3,8,0,0,66,17.6186,1,0
4460.01,4107.72,0.0857,1,5,0,0,1203,38.8355,0,0
16315.4,20982.75,-0.2224,3,14,0,0,1592,14.5483,1,0
12368.03,11937.08,0.0361,2,6,0,0,1203,6.1211,0,0
27469.49,20824.62,0.3191,1,16,0,0,1802,12.4594,1,0
12068.6,21438.4,-0.437,2,17,0,0,1245,24.4893,0,0
27401.0,20711.58,0.323,1,14,0,0,1018,7.0748,0,0
38759.89,23930.62,0.6197,0,16,0,0,1310,2.801,1,0
2273.62,15631.36,-0.8545,0,16,0,0,554,139.0211,1,0
14676.76,16003.86,-0.0829,3,13,0,0,799,21.5803,1,0
33021.7,16003.38,1.0634,3,13,0,0,741,0.8601,0,0
23401.86,22735.45,0.0293,0,20,1,0,1847,16.7824,1,0
6594.42,5731.33,0.1506,1,5,0,0,1417,45.7514,0,0
21799.33,17067.39,0.2772,0,15,1,0,208,4.8082,1,0
10361.48,7793.83,0.3294,0,21,0,0,1942,27.6137,0,0
5600.92,15500.17,-0.6386,1,8,0,0,284,40.0247,1,0
11628.44,8734.84,0.3312,1,11,0,0,550,22.9514,1,0
3055.47,6290.06,-0.5142,1,11,0,0,1859,106.7093,1,0
6915.45,21994.11,-0.6855,3,14,1,0,803,17.5401,1,0
20190.39,15961.25,0.2649,2,18,0,0,1658,4.5771,0,0
4919.54,5111.04,-0.0375,0,14,0,0,1319,79.1008,1,0
10855.06,10916.89,-0.0057,0,10,0,0,1999,17.8373,1,0
15578.71,14603.9,0.0667,3,11,0,0,1630,24.4248,1,0
8362.15,14893.91,-0.4385,3,16,0,0,179,7.2192,0,0
14554.68,15019.77,-0.031,0,16,0,0,536,27.2138,0,0
19787.21,24435.11,-0.1902,3,8,0,0,1269,2.0419,1,0
5403.15,4893.72,0.1041,2,4,1,0,1578,64.7021,0,0
9321.12,14349.6,-0.3504,1,11,0,0,1077,25.0952,0,0
13860.78,12577.78,0.102,0,16,0,0,1743,7.9166,0,0
12696.02,15956.04,-0.2043,3,5,0,0,1319,9.8338,1,0
22639.63,18328.79,0.2352,2,2,0,0,76,6.2359,1,0
4383.9,3534.07,0.2404,3,16,0,0,1200,65.0142,0,0
14851.61,18195.35,-0.1838,3,6,0,0,1270,3.5518,0,0
3326.39,5178.48,-0.3576,0,15,0,0,940,114.6779,1,0
8638.94,14413.55,-0.4006,3,12,0,0,1444,21.921,1,0
16819.64,19839.57,-0.1522,3,22,0,0,1557,21.0723,1,0
31694.45,23642.04,0.3406,1,14,0,0,1938,2.1364,0,0
18455.15,20031.47,-0.0787,0,16,0,0,561,16.042,1,0
99926.96,3459.79,27.8743,7,1,1,2,138,0.1425,1,1
16587.13,15752.03,0.053,3,11,0,0,1765,14.944,0,0
13034.26,21368.98,-0.39,2,13,0,0,464,23.3962,1,0
15628.06,23908.32,-0.3463,2,11,0,0,532,4.0672,0,0
939.39,3830.62,-0.7546,2,16,0,0,1966,269.3634,1,0
24639.38,19101.89,0.2899,3,8,0,0,223,9.0048,0,0
5858.77,5200.99,0.1264,1,9,0,0,1292,43.588,1,0
11101.19,8931.39,0.2429,0,11,0,0,1285,19.6371,0,0
2755.0,10862.66,-0.7463,1,14,0,0,1946,52.2567,1,0
7818.72,8881.87,-0.1197,2,11,0,0,1728,5.6371,0,0
9675.05,7353.28,0.3157,0,14,0,0,668,39.8418,0,0
17929.96,13822.5,0.2971,2,0,0,0,629,17.1257,1,0
9360.8,9833.46,-0.0481,0,14,0,0,728,27.2407,1,0
13328.32,13897.87,-0.041,0,17,0,0,1486,6.6466,0,0
4099.39,3505.34,0.1694,1,20,1,0,436,56.6388,0,0
24078.81,20106.97,0.1975,1,13,0,0,1627,4.3301,1,0
10006.8,9407.7,0.0637,3,4,0,0,571,28.6912,1,0
13035.31,13570.26,-0.0394,2,15,0,0,1458,18.6963,1,0
9401.72,10076.09,-0.0669,2,9,0,0,1211,28.8537,0,0
9584.59,8139.45,0.1775,0,7,0,0,984,32.6172,0,0
27969.96,18115.02,0.544,1,13,0,0,1781,12.1417,0,0
20946.46,18907.44,0.1078,1,10,1,0,1060,5.978,0,0
232088.53,8388.05,26.6658,5,12,0,0,67,0.1261,1,1
12070.89,7763.97,0.5547,3,17,1,0,1570,21.2213,0,0
354867.03,14222.09,23.9501,9,4,0,2,396,0.1556,1,1
8143.57,24611.6,-0.6691,0,18,0,0,1371,33.2333,0,0
4993.79,3668.09,0.3613,0,16,0,0,1845,5.0955,1,0
21574.23,22580.95,-0.0446,0,13,0,0,1478,16.1788,0,0
19014.88,22148.66,-0.1415,0,14,0,0,1655,14.3917,1,0
14357.02,19788.67,-0.2745,3,12,0,0,77,14.5801,0,0
8188.11,12975.76,-0.3689,3,15,0,0,1607,48.6248,0,0
23292.13,20793.51,0.1202,3,5,0,0,396,15.409,0,0
14665.33,12535.58,0.1699,2,14,0,0,1655,8.1255,0,0
6181.74,7544.7,-0.1806,2,13,0,0,667,11.9351,1,0
16632.57,13521.39,0.2301,1,6,0,0,150,10.8372,1,0
2901.1,3388.55,-0.1438,0,10,0,0,1463,33.0328,1,0
6394.51,7095.47,-0.0988,0,13,1,0,871,32.3629,0,0
27272.01,19651.51,0.3878,0,7,0,0,262,2.9918,0,0
5081.28,4526.42,0.1226,2,13,0,0,680,22.3118,0,0
4990.43,5188.26,-0.0381,3,8,0,0,1953,24.8551,1,0
19792.73,21225.39,-0.0675,0,11,0,0,1595,5.2454,1,0
17852.84,14415.63,0.2384,3,16,0,0,579,12.3044,1,0
16100.93,18708.46,-0.1394,2,8,0,0,793,7.101,0,0
9834.21,8725.03,0.1271,0,7,0,0,1612,31.8537,1,0
20449.58,21890.61,-0.0658,2,21,0,0,1748,3.5801,1,0
129431.71,8312.34,14.5693,8,22,1,3,391,0.1076,1,1
12806.06,6060.96,1.1127,3,23,0,0,830,18.4205,0,0
11040.7,12434.26,-0.1121,0,22,0,0,462,34.8535,0,0
17902.33,13982.63,0.2803,3,9,1,0,1285,8.7707,1,0
8842.11,10643.62,-0.1692,3,15,0,0,1998,34.5614,0,0
12653.36,11364.19,0.1134,0,7,0,0,887,18.7743,0,0
9327.89,20628.77,-0.5478,0,16,0,0,1877,12.4578,0,0
25751.98,23861.32,0.0792,2,21,0,0,1482,7.48,0,0
4722.53,4386.23,0.0767,2,16,0,0,445,66.1417,1,0
22341.35,19788.57,0.129,1,18,0,0,1894,5.5348,0,0
33296.32,22723.64,0.4653,1,23,0,0,955,5.5174,0,0
11248.26,15993.11,-0.2967,3,6,0,0,1100,9.541,1,0
24546.78,17209.75,0.4263,0,15,0,0,1542,14.8696,1,0
14490.2,18109.3,-0.1998,3,15,0,0,1476,19.7041,0,0
23853.65,23907.81,-0.0023,0,17,0,0,709,6.6264,1,0
10120.92,6563.25,0.542,2,23,0,0,1694,16.3471,0,0
70592.02,8739.86,7.0762,6,2,1,1,8,0.7416,1,1
8367.13,6337.99,0.3201,1,6,0,0,1271,6.2581,1,0
1805.69,7279.55,-0.7518,0,8,0,0,248,206.6158,1,0
4877.2,5882.29,-0.1708,0,23,0,0,520,41.8577,1,0
26904.62,22950.67,0.1723,2,6,0,0,1188,11.8533,1,0
26382.75,22742.63,0.1601,2,14,0,0,121,6.155,0,0
11073.22,21649.23,-0.4885,1,4,0,0,142,4.0374,0,0
19879.11,24511.95,-0.189,1,14,0,0,1218,5.8408,0,0
17961.43,19841.21,-0.0947,0,18,0,0,371,3.25,1,0
8799.57,8334.94,0.0557,1,10,0,0,899,8.2227,0,0
28501.32,23315.01,0.2224,2,15,0,0,935,7.0948,1,0
26013.99,22460.87,0.1582,2,7,1,0,560,7.4997,0,0
4204.83,3709.86,0.1334,0,14,0,0,737,81.7605,0,0
13688.93,18030.03,-0.2408,0,15,0,0,660,26.7601,0,0
5166.07,4869.6,0.0609,0,13,0,0,1354,29.9789,0,0
7807.72,9214.46,-0.1526,3,11,0,0,1349,14.2042,1,0
1887.97,7663.51,-0.7535,1,8,0,0,714,30.8578,0,0
13293.23,24894.56,-0.466,1,11,0,0,328,9.5927,0,0
3649.32,5912.31,-0.3827,3,20,0,0,853,95.7216,1,0
6206.14,16937.55,-0.6335,3,7,0,0,1159,44.0992,0,0
14295.94,12093.83,0.1821,3,6,0,0,1638,10.4719,0,0
29028.85,19858.61,0.4618,0,16,0,0,275,11.9821,1,0
9444.37,7021.26,0.3451,1,12,0,0,1536,32.1363,0,0
8698.22,11784.17,-0.2619,3,19,0,0,744,5.4869,0,0
394105.92,9918.59,38.7302,8,9,0,0,75,0.0242,1,1
29002.59,24753.72,0.1716,1,15,0,0,453,10.5614,1,0
7954.65,9023.08,-0.1184,2,15,0,0,1517,32.5142,1,0
9517.76,11392.69,-0.1646,3,4,0,0,1329,2.3423,1,0
368242.94,13966.56,25.3642,4,5,1,1,138,0.0382,1,1
7005.47,9825.1,-0.287,0,9,0,0,1651,9.8483,0,0
2406.8,10743.66,-0.7759,1,11,0,0,1196,111.4152,1,0
9666.52,10478.44,-0.0775,0,23,0,0,449,13.4558,1,0
10454.51,12237.42,-0.1457,3,12,0,0,1869,4.3234,1,0
11763.85,18807.98,-0.3745,0,14,0,0,883,11.1079,0,0
389233.22,10962.84,34.5016,6,4,1,3,292,0.1196,1,1
7585.17,19791.03,-0.6167,3,2,0,0,83,18.3707,0,0
5740.77,11075.82,-0.4816,1,8,0,0,1198,42.0113,0,0
61400.54,5996.37,9.2381,6,23,1,3,189,0.6333,1,1
25131.22,24027.66,0.0459,1,16,0,0,1432,1.715,1,0
8581.6,10768.66,-0.2031,2,7,0,0,1480,43.2468,1,0
16901.85,14741.17,0.1466,1,13,1,0,825,18.3602,0,0
17956.44,14501.17,0.2383,2,10,0,0,1567,17.0832,0,0
183293.55,5486.63,32.4014,6,6,0,3,142,0.2483,1,1
10700.46,11812.32,-0.0941,3,15,0,0,347,4.0758,1,0
23904.12,22770.07,0.0498,0,9,0,0,1902,7.9253,0,0
12831.32,18063.02,-0.2896,3,14,0,0,159,30.6033,1,0
188098.79,11178.38,15.8256,4,7,1,0,253,0.0351,1,1
7114.54,16518.04,-0.5693,3,0,0,0,1408,39.162,1,0
9446.42,19063.56,-0.5045,2,14,0,0,299,40.7695,1,0
16943.59,19698.48,-0.1398,1,3,1,0,1120,21.0005,0,0
14030.01,12292.05,0.1414,0,18,0,0,1066,26.3023,0,0
26009.81,23738.88,0.0957,3,11,0,0,1851,8.0805,0,0
6162.74,5833.95,0.0563,0,5,0,0,641,37.9232,0,0
12143.57,15336.6,-0.2082,3,5,0,0,1968,7.9128,0,0
13718.76,11933.65,0.1496,2,12,0,0,467,7.2792,1,0
12100.65,12498.2,-0.0318,1,23,0,0,1313,14.5386,0,0
19474.54,24282.45,-0.198,3,22,0,0,492,16.7188,1,0
21846.62,12318.66,0.7734,1,9,0,0,1077,7.9123,1,0
7413.9,13748.39,-0.4607,0,16,0,0,1378,39.2756,1,0
4043.25,5132.48,-0.2122,3,11,1,0,140,45.4471,1,0
16730.48,17814.99,-0.0609,0,7,0,0,1446,10.165,0,0
15483.49,16789.84,-0.0778,0,19,0,0,1859,18.5659,1,0
28592.41,20407.72,0.401,0,14,1,0,1456,4.0477,0,0
4951.36,6353.29,-0.2206,3,12,1,0,1228,57.9496,0,0
21405.94,18405.93,0.163,1,3,0,0,1823,9.4428,0,0
11251.67,15480.46,-0.2732,3,7,0,0,941,33.9808,0,0
6496.91,7656.56,-0.1514,3,12,1,0,734,18.249,1,0
8268.91,11012.61,-0.2491,2,10,0,0,979,4.6659,1,0
2926.78,3209.14,-0.088,0,6,0,0,44,93.1841,0,0
22848.31,19005.99,0.2022,0,20,0,0,1341,13.8013,0,0
21022.63,18049.5,0.1647,0,15,0,0,1729,18.2924,1,0
13657.52,15181.63,-0.1004,3,7,0,0,1984,23.8803,0,0
12073.5,16735.91,-0.2786,3,17,1,0,202,12.5219,0,0
3587.43,6759.16,-0.4692,3,9,0,0,1831,82.9359,0,0
34123.5,19991.6,0.7069,0,18,0,0,939,11.1025,1,0
22932.63,20835.46,0.1006,2,19,0,0,906,10.6137,0,0
28381.18,14536.48,0.9523,2,17,0,0,842,3.9309,0,0
3429.19,6186.1,-0.4456,1,16,0,0,1516,29.996,1,0
18509.34,24935.73,-0.2577,3,9,1,0,213,6.5465,0,0
24525.75,22733.32,0.0788,2,19,0,0,908,8.9036,0,0
104970.06,9637.64,9.8907,5,13,1,1,296,0.5175,1,1
17543.24,16081.57,0.0909,3,14,0,0,1436,19.5426,1,0
7429.31,22040.83,-0.6629,3,11,0,0,670,23.8549,0,0
12711.92,15263.79,-0.1672,3,4,0,0,471,9.6457,0,0
227129.49,6014.47,36.7577,7,4,0,2,96,0.1172,1,1
16647.76,17107.24,-0.0269,1,6,0,0,533,14.327,1,0
5626.66,7706.96,-0.2699,0,7,0,0,1883,35.0148,1,0
22907.13,24516.47,-0.0656,3,10,0,0,506,1.1658,1,0
18449.96,13261.67,0.3912,1,11,0,0,192,18.4729,0,0
6506.56,6469.37,0.0057,2,21,1,0,1310,8.4106,0,0
14227.19,20191.8,-0.2954,0,12,0,0,635,3.7337,0,0
1879.47,3280.17,-0.4269,2,1,1,0,1834,106.5418,0,0
25623.93,17102.27,0.4982,0,10,0,0,137,11.4044,1,0
16060.29,16911.34,-0.0503,0,12,0,0,1073,4.0046,0,0
2890.4,3426.74,-0.1565,2,5,0,0,1264,105.5105,1,0
24692.35,19107.26,0.2923,3,15,1,0,76,4.6562,1,0
18270.01,17520.73,0.0428,2,19,1,0,601,9.3819,0,0
28281.42,20456.61,0.3825,0,23,0,0,564,3.8608,0,0
9462.15,11300.4,-0.1627,3,8,0,0,1250,21.0779,0,0
3780.26,8005.95,-0.5278,3,7,0,0,1299,10.4502,1,0
23844.15,22429.67,0.0631,2,23,0,0,165,7.6421,0,0
9006.87,7302.06,0.2334,2,18,0,0,1795,42.2467,0,0
3511.0,5169.14,-0.3207,3,13,0,0,526,86.0362,0,0
10781.46,18734.39,-0.4245,3,17,0,0,908,10.5052,0,0
13842.91,10289.0,0.3454,0,12,0,0,78,26.0529,1,0
30769.44,20339.0,0.5128,0,22,0,0,1316,11.1746,1,0
10978.71,8920.68,0.2307,1,19,0,0,1256,7.2932,1,0
12120.9,10416.57,0.1636,0,8,1,0,1662,7.6735,1,0
18105.94,21155.17,-0.1441,0,6,0,0,332,16.4903,0,0
7813.24,10910.8,-0.2839,3,17,0,0,1655,23.1149,0,0
17987.94,20940.23,-0.141,2,14,0,0,1719,6.262,0,0
16183.24,17185.06,-0.0583,0,18,0,0,646,2.8665,0,0
19197.98,24497.93,-0.2163,1,19,0,0,1205,15.5389,0,0
14727.91,12230.6,0.2042,0,11,0,0,673,23.1793,0,0
10225.97,11701.58,-0.1261,2,17,1,0,708,28.6274,0,0
14552.18,13070.28,0.1134,2,6,0,0,152,8.4163,0,0
14630.97,15554.04,-0.0593,3,15,1,0,1123,18.6933,0,0
10017.95,8543.91,0.1725,1,10,0,0,319,34.2945,1,0
16320.65,12853.9,0.2697,3,10,0,0,1036,11.1509,0,0
19368.44,20749.56,-0.0666,2,16,1,0,1159,2.9069,0,0
31054.01,23412.38,0.3264,1,11,0,0,616,5.4938,0,0
15498.44,19320.62,-0.1978,2,17,1,0,648,17.3153,0,0
12753.04,10302.34,0.2379,3,20,0,0,412,28.0699,0,0
15427.12,14073.24,0.0962,3,15,1,0,1134,4.1908,1,0
11762.91,8577.81,0.3713,2,9,0,0,1090,16.5188,1,0
11879.0,8478.67,0.401,0,16,0,0,1269,29.0684,0,0
31818.75,22845.93,0.3927,2,11,0,0,1716,4.3275,0,0
21993.56,24299.37,-0.0949,2,6,0,0,1928,14.5986,1,0
13527.17,18319.79,-0.2616,0,20,1,0,1843,19.9068,0,0
19432.25,18822.84,0.0324,3,16,1,0,300,19.8071,1,0
5423.19,6301.39,-0.1393,2,12,0,0,1070,18.5027,1,0
10408.14,9751.69,0.0673,2,18,0,0,65,26.0439,0,0
5399.55,12000.96,-0.55,1,5,0,0,1588,34.9341,0,0
12973.24,17219.22,-0.2466,0,15,0,0,1579,26.0291,1,0
598.04,6395.95,-0.9064,3,15,1,0,1775,248.1507,1,0
4052.42,4074.77,-0.0055,1,10,0,0,211,66.9988,0,0
12308.78,12924.82,-0.0477,2,8,1,0,797,3.2688,0,0
7379.79,6160.71,0.1978,2,23,0,0,788,53.5781,1,0
14492.65,15019.84,-0.0351,3,22,0,0,64,5.9097,1,0
13110.81,18724.33,-0.2998,0,2,0,0,457,13.5509,0,0
17968.89,14977.4,0.1997,0,8,0,0,1966,10.059,1,0
15628.67,15583.94,0.0029,2,9,0,0,1223,2.2626,0,0
4315.29,6899.18,-0.3745,0,23,0,0,1399,85.3442,0,0
8555.99,17193.51,-0.5023,0,7,0,0,1211,30.9323,1,0
34041.02,23641.98,0.4398,3,15,0,0,1376,3.2801,1,0
20943.88,23835.34,-0.1213,2,12,0,0,1739,17.8759,0,0
7371.2,10731.19,-0.3131,0,7,0,0,173,29.0178,0,0
17840.36,15838.64,0.1264,0,19,0,0,641,20.0647,0,0
211685.12,8114.39,25.0845,4,1,1,0,176,0.1308,1,1
18449.24,17297.68,0.0666,3,10,0,0,144,1.7366,1,0
19797.92,15563.82,0.272,2,17,0,0,1275,6.1682,0,0
5533.46,6980.22,-0.2072,2,12,0,0,1573,53.0455,0,0
13985.89,10117.84,0.3823,3,11,1,0,1246,20.6571,1,0
14151.15,11912.25,0.1879,2,20,0,0,1827,8.0928,0,0
29839.21,20342.68,0.4668,3,1,1,0,353,1.2553,0,0
9054.05,11812.34,-0.2335,0,7,1,0,40,31.4611,1,0
20356.58,16527.29,0.2317,0,12,0,0,1056,7.2763,0,0
2825.43,3791.63,-0.2548,3,11,0,0,1961,52.2006,0,0
22145.07,22505.1,-0.016,1,22,0,0,315,17.4654,0,0
10452.53,6183.14,0.6904,2,17,0,0,1804,6.6386,0,0
7360.08,6463.52,0.1387,0,15,0,0,275,12.3098,1,0
915.93,17583.29,-0.9479,2,2,0,0,342,340.3206,0,0
8013.09,6325.92,0.2667,0,16,1,0,926,35.2194,1,0
32456.77,22719.93,0.4285,1,10,0,0,1797,5.8545,1,0
8065.15,15018.01,-0.4629,2,14,0,0,534,34.32,0,0
6157.37,16468.94,-0.6261,0,12,0,0,1150,30.0853,0,0
5533.91,5061.2,0.0934,1,13,1,0,399,62.8184,1,0
21746.02,20133.54,0.0801,1,9,0,0,163,6.7816,0,0
22445.33,20361.16,0.1024,3,15,0,0,1608,14.1547,0,0
18145.75,15339.99,0.1829,1,9,1,0,1953,16.2362,1,0
22563.17,17134.66,0.3168,0,21,1,0,1603,2.3317,0,0
15522.21,22391.71,-0.3068,1,19,0,0,277,6.1379,0,0
14065.81,22469.99,-0.374,0,10,0,0,427,28.2324,1,0
5977.81,11136.08,-0.4632,0,6,0,0,1801,24.474,1,0
14669.23,20714.37,-0.2918,2,19,0,0,496,4.6932,0,0
18068.61,21952.82,-0.1769,2,7,0,0,522,6.5987,1,0
4811.02,6467.54,-0.2561,0,8,1,0,333,59.1879,0,0
29053.57,21544.02,0.3486,2,14,0,0,1402,9.9008,0,0
5355.99,6921.46,-0.2261,1,22,0,0,767,52.7862,1,0
19434.14,13335.88,0.4572,2,10,0,0,352,5.1316,0,0
19117.21,19317.26,-0.0104,0,7,1,0,1101,15.1166,1,0
22875.55,19232.9,0.1894,0,19,0,0,811,7.2788,1,0
17870.2,22390.59,-0.2019,1,9,1,0,632,10.0213,0,0
14594.17,15092.62,-0.033,3,22,0,0,1404,3.9271,1,0
3820.77,6463.78,-0.4088,3,10,0,0,1230,104.347,0,0
22001.92,19194.89,0.1462,0,7,0,0,1182,6.7531,1,0
11523.13,12262.15,-0.0603,0,3,0,0,922,9.7533,1,0
25915.67,20161.05,0.2854,0,19,0,0,201,12.1395,0,0
12397.24,8552.77,0.4494,0,15,0,0,876,28.1222,0,0
6407.71,6995.28,-0.084,2,17,0,0,279,56.2306,1,0
17358.33,20808.73,-0.1658,3,19,0,0,325,15.6196,1,0
3095.21,4936.91,-0.373,3,10,0,0,438,55.9682,1,0
30947.22,19887.59,0.5561,1,11,0,0,1448,12.2246,0,0
21166.6,23162.54,-0.0862,0,6,0,0,383,9.7628,1,0
6406.03,5733.82,0.1172,0,8,0,0,2000,36.0856,1,0
22518.1,17776.1,0.2667,2,21,0,0,999,13.1961,1,0
23471.66,19841.66,0.1829,3,9,0,0,161,14.5176,1,0
7881.36,7003.19,0.1254,3,12,1,0,1732,49.1198,0,0
9674.94,8253.3,0.1722,3,7,0,0,1598,30.3827,1,0
23758.02,18131.62,0.3103,3,8,1,0,1230,15.3785,0,0
17787.93,21256.39,-0.1632,0,11,0,0,1025,10.3026,0,0
13343.92,23666.62,-0.4362,2,13,0,0,233,12.9776,1,0
35498.64,23411.85,0.5162,2,15,0,0,1864,6.4095,0,0
181691.43,9292.64,18.5502,8,19,1,2,16,0.0839,1,1
9870.03,11245.97,-0.1223,3,9,0,0,1616,20.1284,1,0
21411.47,19205.59,0.1149,1,14,0,0,860,14.3733,1,0
27638.42,4081.21,5.7707,6,11,0,2,5,1.292,1,1
16401.21,24351.45,-0.3265,1,12,0,0,525,21.1206,0,0
16911.81,17165.07,-0.0148,0,7,0,0,799,19.6342,0,0
8014.58,9749.47,-0.1779,2,7,0,0,640,31.626,0,0
8955.99,7392.85,0.2114,0,12,0,0,1637,14.613,0,0
22343.04,21819.9,0.024,2,13,1,0,764,2.5848,0,0
10213.51,7928.47,0.2882,2,10,0,0,1816,36.9508,1,0
14855.97,19127.49,-0.2233,3,22,0,0,819,4.2577,1,0
26095.4,21045.96,0.2399,3,19,0,0,915,12.7313,0,0
151652.22,8522.58,16.7922,4,21,1,0,12,0.3492,1,1
7654.78,8134.08,-0.0589,2,5,0,0,1546,15.4727,1,0
4110.18,4702.39,-0.1259,1,10,0,0,74,82.934,0,0
30378.19,20729.74,0.4654,2,1,0,0,665,12.6579,1,0
24417.34,20212.16,0.208,1,15,0,0,328,14.8432,1,0
18055.84,24929.38,-0.2757,0,12,1,0,1932,1.4846,0,0
20027.29,17762.52,0.1275,0,8,0,0,125,3.5116,1,0
8362.31,7542.55,0.1087,2,11,0,0,1002,41.9416,0,0
19589.68,12524.89,0.564,3,15,0,0,94,15.758,0,0
17997.34,24979.06,-0.2795,3,13,0,0,262,18.5967,1,0
3035.58,13228.79,-0.7705,3,12,1,0,956,112.5157,0,0
7286.64,20036.48,-0.6363,3,7,0,0,1724,20.5101,0,0
111745.46,12521.42,7.9237,6,3,1,3,56,0.224,1,1
7002.34,18008.42,-0.6111,2,19,1,0,117,30.3081,1,0
6158.25,6368.15,-0.033,1,10,0,0,81,14.5969,1,0
20235.08,21737.69,-0.0691,0,9,0,0,1566,16.5881,0,0
6459.66,6002.57,0.0761,3,12,0,0,1153,42.5208,1,0
4519.84,4835.74,-0.0653,1,22,0,0,1159,27.427,1,0
12699.58,10012.47,0.2683,2,10,0,0,161,7.5504,0,0
10114.44,14319.91,-0.2937,1,7,0,0,1499,12.5262,1,0
20421.24,19561.43,0.044,3,11,0,0,135,6.2701,0,0
3862.07,3303.46,0.1691,3,12,0,0,1056,98.4963,1,0
26939.15,18656.64,0.4439,1,16,0,0,842,12.7631,0,0
21540.97,16874.27,0.2765,2,17,0,0,370,7.9498,0,0
16659.79,9069.39,0.8368,0,15,0,0,1252,19.9986,1,0
30140.78,17212.18,0.7511,2,7,0,0,1061,9.2618,1,0
390264.05,10059.85,37.7904,5,19,1,2,92,0.1251,1,1
23013.31,18256.08,0.2606,3,7,0,0,1639,14.2053,0,0
19613.69,22526.91,-0.1293,0,14,0,0,1504,9.3028,0,0
26807.63,21816.99,0.2287,2,7,0,0,1402,7.1729,0,0
7853.16,12355.38,-0.3644,2,14,0,0,1822,45.7573,0,0
4955.13,9320.37,-0.4683,1,12,0,0,1861,30.2569,1,0
